transfer_id,from_stop_id,to_stop_id,distance_km,walk_time_min,transfer_penalty_min,total_time_min,from_type,to_type
W_E02876,352,54,0.7746,9.3,3,12.3,Bus,Bus
W_E02877,54,981,0.688,8.26,3,11.26,Bus,Bus
W_E02878,981,54,0.688,8.26,3,11.26,Bus,Bus
W_E02879,54,982,0.5728,6.87,3,9.87,Bus,Bus
W_E02880,982,54,0.5728,6.87,3,9.87,Bus,Bus
W_E02881,54,983,0.4722,5.67,3,8.67,Bus,Bus
W_E02882,983,54,0.4722,5.67,3,8.67,Bus,Bus
W_E02883,54,989,0.368,4.42,3,7.42,Bus,Bus
W_E02884,989,54,0.368,4.42,3,7.42,Bus,Bus
W_E02885,54,990,0.3858,4.63,3,7.63,Bus,Bus
W_E02886,990,54,0.3858,4.63,3,7.63,Bus,Bus
W_E02887,54,1000,0.5365,6.44,3,9.44,Bus,Bus
W_E02888,1000,54,0.5365,6.44,3,9.44,Bus,Bus
W_E02889,55,65,0.8579,10.29,3,13.29,Bus,Bus
W_E02890,65,55,0.8579,10.29,3,13.29,Bus,Bus
W_E02891,55,66,0.8615,10.34,3,13.34,Bus,Bus
W_E02892,66,55,0.8615,10.34,3,13.34,Bus,Bus
W_E02893,55,67,0.3932,4.72,3,7.72,Bus,Bus
W_E02894,67,55,0.3932,4.72,3,7.72,Bus,Bus
W_E02895,55,68,0.4017,4.82,3,7.82,Bus,Bus
W_E02896,68,55,0.4017,4.82,3,7.82,Bus,Bus
W_E02897,55,351,0.9841,11.81,3,14.81,Bus,Bus
W_E02898,351,55,0.9841,11.81,3,14.81,Bus,Bus
W_E02899,55,352,0.7989,9.59,3,12.59,Bus,Bus
W_E02900,352,55,0.7989,9.59,3,12.59,Bus,Bus
W_E02901,55,981,0.689,8.27,3,11.27,Bus,Bus
W_E02902,981,55,0.689,8.27,3,11.27,Bus,Bus
W_E02903,55,982,0.5715,6.86,3,9.86,Bus,Bus
W_E02904,982,55,0.5715,6.86,3,9.86,Bus,Bus
W_E02905,55,983,0.4638,5.57,3,8.57,Bus,Bus
W_E02906,983,55,0.4638,5.57,3,8.57,Bus,Bus
W_E02907,55,989,0.3636,4.36,3,7.36,Bus,Bus
W_E02908,989,55,0.3636,4.36,3,7.36,Bus,Bus
W_E02909,55,990,0.3803,4.56,3,7.56,Bus,Bus
W_E02910,990,55,0.3803,4.56,3,7.56,Bus,Bus
W_E02911,55,1000,0.5222,6.27,3,9.27,Bus,Bus
W_E02912,1000,55,0.5222,6.27,3,9.27,Bus,Bus
W_E02913,56,566,0.9168,11.0,3,14.0,Bus,Bus
W_E02914,566,56,0.9168,11.0,3,14.0,Bus,Bus
W_E02915,56,570,0.6156,7.39,3,10.39,Bus,Bus
W_E02916,570,56,0.6156,7.39,3,10.39,Bus,Bus
W_E02917,56,571,0.5851,7.02,3,10.02,Bus,Bus
W_E02918,571,56,0.5851,7.02,3,10.02,Bus,Bus
W_E02919,56,572,0.5536,6.64,3,9.64,Bus,Bus
W_E02920,572,56,0.5536,6.64,3,9.64,Bus,Bus
W_E02921,56,574,0.7333,8.8,3,11.8,Bus,Bus
W_E02922,574,56,0.7333,8.8,3,11.8,Bus,Bus
W_E02923,56,991,0.4483,5.38,3,8.38,Bus,Bus
W_E02924,991,56,0.4483,5.38,3,8.38,Bus,Bus
W_E02925,56,992,0.4342,5.21,3,8.21,Bus,Bus
W_E02926,992,56,0.4342,5.21,3,8.21,Bus,Bus
W_E02927,56,995,0.8839,10.61,3,13.61,Bus,Bus
W_E02928,995,56,0.8839,10.61,3,13.61,Bus,Bus
W_E02929,56,996,0.9158,10.99,3,13.99,Bus,Bus
W_E02930,996,56,0.9158,10.99,3,13.99,Bus,Bus
W_E02931,56,997,0.976,11.71,3,14.71,Bus,Bus
W_E02932,997,56,0.976,11.71,3,14.71,Bus,Bus
W_E02933,56,998,0.9965,11.96,3,14.96,Bus,Bus
W_E02934,998,56,0.9965,11.96,3,14.96,Bus,Bus
W_E02935,56,999,0.9308,11.17,3,14.17,Bus,Bus
W_E02936,999,56,0.9308,11.17,3,14.17,Bus,Bus
W_E02937,56,T1_HAMMA,0.781,9.37,3,12.37,Bus,Telepherique
W_E02938,T1_HAMMA,56,0.781,9.37,3,12.37,Telepherique,Bus
W_E02939,56,T1_MADAN,0.9674,11.61,3,14.61,Bus,Telepherique
W_E02940,T1_MADAN,56,0.9674,11.61,3,14.61,Telepherique,Bus
W_E02941,56,TRN_ATELIERS,0.1224,1.47,3,4.47,Bus,Train
W_E02942,TRN_ATELIERS,56,0.1224,1.47,3,4.47,Train,Bus
W_E02943,57,59,0.7997,9.6,3,12.6,Bus,Bus
W_E02944,59,57,0.7997,9.6,3,12.6,Bus,Bus
W_E02945,57,60,0.8,9.6,3,12.6,Bus,Bus
W_E02946,60,57,0.8,9.6,3,12.6,Bus,Bus
W_E02947,57,65,0.9864,11.84,3,14.84,Bus,Bus
W_E02948,65,57,0.9864,11.84,3,14.84,Bus,Bus
W_E02949,57,66,0.9811,11.77,3,14.77,Bus,Bus
W_E02950,66,57,0.9811,11.77,3,14.77,Bus,Bus
W_E02951,57,69,0.6699,8.04,3,11.04,Bus,Bus
W_E02952,69,57,0.6699,8.04,3,11.04,Bus,Bus
W_E02953,57,74,0.5954,7.14,3,10.14,Bus,Bus
W_E02954,74,57,0.5954,7.14,3,10.14,Bus,Bus
W_E02955,57,75,0.5997,7.2,3,10.2,Bus,Bus
W_E02956,75,57,0.5997,7.2,3,10.2,Bus,Bus
W_E02957,57,78,0.9769,11.72,3,14.72,Bus,Bus
W_E02958,78,57,0.9769,11.72,3,14.72,Bus,Bus
W_E02959,57,1169,0.9439,11.33,3,14.33,Bus,Bus
W_E02960,1169,57,0.9439,11.33,3,14.33,Bus,Bus
W_E02961,57,1170,0.9551,11.46,3,14.46,Bus,Bus
W_E02962,1170,57,0.9551,11.46,3,14.46,Bus,Bus
W_E02963,57,1172,0.6066,7.28,3,10.28,Bus,Bus
W_E02964,1172,57,0.6066,7.28,3,10.28,Bus,Bus
W_E02965,57,1173,0.6334,7.6,3,10.6,Bus,Bus
W_E02966,1173,57,0.6334,7.6,3,10.6,Bus,Bus
W_E02967,57,1174,0.8218,9.86,3,12.86,Bus,Bus
W_E02968,1174,57,0.8218,9.86,3,12.86,Bus,Bus
W_E02969,57,1177,0.4548,5.46,3,8.46,Bus,Bus
W_E02970,1177,57,0.4548,5.46,3,8.46,Bus,Bus
W_E02971,57,1178,0.4538,5.45,3,8.45,Bus,Bus
W_E02972,1178,57,0.4538,5.45,3,8.45,Bus,Bus
W_E02973,57,1181,0.3502,4.2,3,7.2,Bus,Bus
W_E02974,1181,57,0.3502,4.2,3,7.2,Bus,Bus
W_E02975,57,1182,0.3765,4.52,3,7.52,Bus,Bus
W_E02976,1182,57,0.3765,4.52,3,7.52,Bus,Bus
W_E02977,58,59,0.8062,9.67,3,12.67,Bus,Bus
W_E02978,59,58,0.8062,9.67,3,12.67,Bus,Bus
W_E02979,58,60,0.8046,9.66,3,12.66,Bus,Bus
W_E02980,60,58,0.8046,9.66,3,12.66,Bus,Bus
W_E02981,58,69,0.6759,8.11,3,11.11,Bus,Bus
W_E02982,69,58,0.6759,8.11,3,11.11,Bus,Bus
W_E02983,58,74,0.506,6.07,3,9.07,Bus,Bus
W_E02984,74,58,0.506,6.07,3,9.07,Bus,Bus
W_E02985,58,75,0.5053,6.06,3,9.06,Bus,Bus
W_E02986,75,58,0.5053,6.06,3,9.06,Bus,Bus
W_E02987,58,78,0.9079,10.89,3,13.89,Bus,Bus
W_E02988,78,58,0.9079,10.89,3,13.89,Bus,Bus
W_E02989,58,1169,0.9354,11.22,3,14.22,Bus,Bus
W_E02990,1169,58,0.9354,11.22,3,14.22,Bus,Bus
W_E02991,58,1170,0.9455,11.35,3,14.35,Bus,Bus
W_E02992,1170,58,0.9455,11.35,3,14.35,Bus,Bus
W_E02993,58,1172,0.5794,6.95,3,9.95,Bus,Bus
W_E02994,1172,58,0.5794,6.95,3,9.95,Bus,Bus
W_E02995,58,1173,0.6057,7.27,3,10.27,Bus,Bus
W_E02996,1173,58,0.6057,7.27,3,10.27,Bus,Bus
W_E02997,58,1174,0.9467,11.36,3,14.36,Bus,Bus
W_E02998,1174,58,0.9467,11.36,3,14.36,Bus,Bus
W_E02999,58,1177,0.6055,7.27,3,10.27,Bus,Bus
W_E03000,1177,58,0.6055,7.27,3,10.27,Bus,Bus
W_E03001,58,1178,0.6047,7.26,3,10.26,Bus,Bus
W_E03002,1178,58,0.6047,7.26,3,10.26,Bus,Bus
W_E03003,58,1181,0.3418,4.1,3,7.1,Bus,Bus
W_E03004,1181,58,0.3418,4.1,3,7.1,Bus,Bus
W_E03005,58,1182,0.3578,4.29,3,7.29,Bus,Bus
W_E03006,1182,58,0.3578,4.29,3,7.29,Bus,Bus
W_E03007,59,61,0.5469,6.56,3,9.56,Bus,Bus
W_E03008,61,59,0.5469,6.56,3,9.56,Bus,Bus
W_E03009,59,62,0.6936,8.32,3,11.32,Bus,Bus
W_E03010,62,59,0.6936,8.32,3,11.32,Bus,Bus
W_E03011,59,63,0.5413,6.5,3,9.5,Bus,Bus
W_E03012,63,59,0.5413,6.5,3,9.5,Bus,Bus
W_E03013,59,64,0.6949,8.34,3,11.34,Bus,Bus
W_E03014,64,59,0.6949,8.34,3,11.34,Bus,Bus
W_E03015,59,65,0.3161,3.79,3,6.79,Bus,Bus
W_E03016,65,59,0.3161,3.79,3,6.79,Bus,Bus
W_E03017,59,66,0.3128,3.75,3,6.75,Bus,Bus
W_E03018,66,59,0.3128,3.75,3,6.75,Bus,Bus
W_E03019,59,67,0.7975,9.57,3,12.57,Bus,Bus
W_E03020,67,59,0.7975,9.57,3,12.57,Bus,Bus
W_E03021,59,68,0.792,9.5,3,12.5,Bus,Bus
W_E03022,68,59,0.792,9.5,3,12.5,Bus,Bus
W_E03023,59,74,0.5088,6.11,3,9.11,Bus,Bus
W_E03024,74,59,0.5088,6.11,3,9.11,Bus,Bus
W_E03025,59,75,0.5314,6.38,3,9.38,Bus,Bus
W_E03026,75,59,0.5314,6.38,3,9.38,Bus,Bus
W_E03027,59,76,0.9021,10.82,3,13.82,Bus,Bus
W_E03028,76,59,0.9021,10.82,3,13.82,Bus,Bus
W_E03029,59,77,0.8426,10.11,3,13.11,Bus,Bus
W_E03030,77,59,0.8426,10.11,3,13.11,Bus,Bus
W_E03031,59,78,0.4665,5.6,3,8.6,Bus,Bus
W_E03032,78,59,0.4665,5.6,3,8.6,Bus,Bus
W_E03033,59,982,0.9648,11.58,3,14.58,Bus,Bus
W_E03034,982,59,0.9648,11.58,3,14.58,Bus,Bus
W_E03035,59,983,0.857,10.28,3,13.28,Bus,Bus
W_E03036,983,59,0.857,10.28,3,13.28,Bus,Bus
W_E03037,59,988,0.395,4.74,3,7.74,Bus,Bus
W_E03038,988,59,0.395,4.74,3,7.74,Bus,Bus
W_E03039,59,989,0.9692,11.63,3,14.63,Bus,Bus
W_E03040,989,59,0.9692,11.63,3,14.63,Bus,Bus
W_E03041,59,990,0.9466,11.36,3,14.36,Bus,Bus
W_E03042,990,59,0.9466,11.36,3,14.36,Bus,Bus
W_E03043,59,993,0.3849,4.62,3,7.62,Bus,Bus
W_E03044,993,59,0.3849,4.62,3,7.62,Bus,Bus
W_E03045,59,994,0.3953,4.74,3,7.74,Bus,Bus
W_E03046,994,59,0.3953,4.74,3,7.74,Bus,Bus
W_E03047,59,1000,0.7163,8.6,3,11.6,Bus,Bus
W_E03048,1000,59,0.7163,8.6,3,11.6,Bus,Bus
W_E03049,59,1177,0.9067,10.88,3,13.88,Bus,Bus
W_E03050,1177,59,0.9067,10.88,3,13.88,Bus,Bus
W_E03051,59,1178,0.9155,10.99,3,13.99,Bus,Bus
W_E03052,1178,59,0.9155,10.99,3,13.99,Bus,Bus
W_E03053,59,TRN_AGHA,0.6697,8.04,3,11.04,Bus,Train
W_E03054,TRN_AGHA,59,0.6697,8.04,3,11.04,Train,Bus
W_E03055,60,61,0.5392,6.47,3,9.47,Bus,Bus
W_E03056,61,60,0.5392,6.47,3,9.47,Bus,Bus
W_E03057,60,62,0.6896,8.27,3,11.27,Bus,Bus
W_E03058,62,60,0.6896,8.27,3,11.27,Bus,Bus
W_E03059,60,63,0.5336,6.4,3,9.4,Bus,Bus
W_E03060,63,60,0.5336,6.4,3,9.4,Bus,Bus
W_E03061,60,64,0.6909,8.29,3,11.29,Bus,Bus
W_E03062,64,60,0.6909,8.29,3,11.29,Bus,Bus
W_E03063,60,65,0.3248,3.9,3,6.9,Bus,Bus
W_E03064,65,60,0.3248,3.9,3,6.9,Bus,Bus
W_E03065,60,66,0.3216,3.86,3,6.86,Bus,Bus
W_E03066,66,60,0.3216,3.86,3,6.86,Bus,Bus
W_E03067,60,67,0.8065,9.68,3,12.68,Bus,Bus
W_E03068,67,60,0.8065,9.68,3,12.68,Bus,Bus
W_E03069,60,68,0.801,9.61,3,12.61,Bus,Bus
W_E03070,68,60,0.801,9.61,3,12.61,Bus,Bus
W_E03071,60,74,0.5016,6.02,3,9.02,Bus,Bus
W_E03072,74,60,0.5016,6.02,3,9.02,Bus,Bus
W_E03073,60,75,0.5242,6.29,3,9.29,Bus,Bus
W_E03074,75,60,0.5242,6.29,3,9.29,Bus,Bus
W_E03075,60,76,0.8969,10.76,3,13.76,Bus,Bus
W_E03076,76,60,0.8969,10.76,3,13.76,Bus,Bus
W_E03077,60,77,0.8368,10.04,3,13.04,Bus,Bus
W_E03078,77,60,0.8368,10.04,3,13.04,Bus,Bus
W_E03079,60,78,0.4567,5.48,3,8.48,Bus,Bus
W_E03080,78,60,0.4567,5.48,3,8.48,Bus,Bus
W_E03081,60,982,0.9696,11.64,3,14.64,Bus,Bus
W_E03082,982,60,0.9696,11.64,3,14.64,Bus,Bus
W_E03083,60,983,0.8632,10.36,3,13.36,Bus,Bus
W_E03084,983,60,0.8632,10.36,3,13.36,Bus,Bus
W_E03085,60,988,0.3951,4.74,3,7.74,Bus,Bus
W_E03086,988,60,0.3951,4.74,3,7.74,Bus,Bus
W_E03087,60,989,0.9758,11.71,3,14.71,Bus,Bus
W_E03088,989,60,0.9758,11.71,3,14.71,Bus,Bus
W_E03089,60,990,0.9531,11.44,3,14.44,Bus,Bus
W_E03090,990,60,0.9531,11.44,3,14.44,Bus,Bus
W_E03091,60,993,0.3767,4.52,3,7.52,Bus,Bus
W_E03092,993,60,0.3767,4.52,3,7.52,Bus,Bus
W_E03093,60,994,0.3865,4.64,3,7.64,Bus,Bus
W_E03094,994,60,0.3865,4.64,3,7.64,Bus,Bus
W_E03095,60,1000,0.7229,8.68,3,11.68,Bus,Bus
W_E03096,1000,60,0.7229,8.68,3,11.68,Bus,Bus
W_E03097,60,1177,0.9119,10.94,3,13.94,Bus,Bus
W_E03098,1177,60,0.9119,10.94,3,13.94,Bus,Bus
W_E03099,60,1178,0.9206,11.05,3,14.05,Bus,Bus
W_E03100,1178,60,0.9206,11.05,3,14.05,Bus,Bus
W_E03101,60,TRN_AGHA,0.6617,7.94,3,10.94,Bus,Train
W_E03102,TRN_AGHA,60,0.6617,7.94,3,10.94,Train,Bus
W_E03103,61,64,0.3136,3.76,3,6.76,Bus,Bus
W_E03104,64,61,0.3136,3.76,3,6.76,Bus,Bus
W_E03105,61,65,0.7244,8.69,3,11.69,Bus,Bus
W_E03106,65,61,0.7244,8.69,3,11.69,Bus,Bus
W_E03107,61,66,0.725,8.7,3,11.7,Bus,Bus
W_E03108,66,61,0.725,8.7,3,11.7,Bus,Bus
W_E03109,61,69,0.6307,7.57,3,10.57,Bus,Bus
W_E03110,69,61,0.6307,7.57,3,10.57,Bus,Bus
W_E03111,61,70,0.8516,10.22,3,13.22,Bus,Bus
W_E03112,70,61,0.8516,10.22,3,13.22,Bus,Bus
W_E03113,61,71,0.8799,10.56,3,13.56,Bus,Bus
W_E03114,71,61,0.8799,10.56,3,13.56,Bus,Bus
W_E03115,61,74,0.7005,8.41,3,11.41,Bus,Bus
W_E03116,74,61,0.7005,8.41,3,11.41,Bus,Bus
W_E03117,61,75,0.7114,8.54,3,11.54,Bus,Bus
W_E03118,75,61,0.7114,8.54,3,11.54,Bus,Bus
W_E03119,61,76,0.4227,5.07,3,8.07,Bus,Bus
W_E03120,76,61,0.4227,5.07,3,8.07,Bus,Bus
W_E03121,61,77,0.3392,4.07,3,7.07,Bus,Bus
W_E03122,77,61,0.3392,4.07,3,7.07,Bus,Bus
W_E03123,61,78,0.3032,3.64,3,6.64,Bus,Bus
W_E03124,78,61,0.3032,3.64,3,6.64,Bus,Bus
W_E03125,61,988,0.4217,5.06,3,8.06,Bus,Bus
W_E03126,988,61,0.4217,5.06,3,8.06,Bus,Bus
W_E03127,61,993,0.1688,2.03,3,5.03,Bus,Bus
W_E03128,993,61,0.1688,2.03,3,5.03,Bus,Bus
W_E03129,61,994,0.1791,2.15,3,5.15,Bus,Bus
W_E03130,994,61,0.1791,2.15,3,5.15,Bus,Bus
W_E03131,61,995,0.8892,10.67,3,13.67,Bus,Bus
W_E03132,995,61,0.8892,10.67,3,13.67,Bus,Bus
W_E03133,61,996,0.8706,10.45,3,13.45,Bus,Bus
W_E03134,996,61,0.8706,10.45,3,13.45,Bus,Bus
W_E03135,61,997,0.8633,10.36,3,13.36,Bus,Bus
W_E03136,997,61,0.8633,10.36,3,13.36,Bus,Bus
W_E03137,61,998,0.8529,10.24,3,13.24,Bus,Bus
W_E03138,998,61,0.8529,10.24,3,13.24,Bus,Bus
W_E03139,61,999,0.8243,9.89,3,12.89,Bus,Bus
W_E03140,999,61,0.8243,9.89,3,12.89,Bus,Bus
W_E03141,61,1000,0.9174,11.01,3,14.01,Bus,Bus
W_E03142,1000,61,0.9174,11.01,3,14.01,Bus,Bus
W_E03143,61,TRN_AGHA,0.131,1.57,3,4.57,Bus,Train
W_E03144,TRN_AGHA,61,0.131,1.57,3,4.57,Train,Bus
W_E03145,62,64,0.005,0.06,3,3.06,Bus,Bus
W_E03146,64,62,0.005,0.06,3,3.06,Bus,Bus
W_E03147,62,65,0.7369,8.84,3,11.84,Bus,Bus
W_E03148,65,62,0.7369,8.84,3,11.84,Bus,Bus
W_E03149,62,66,0.7396,8.88,3,11.88,Bus,Bus
W_E03150,66,62,0.7396,8.88,3,11.88,Bus,Bus
W_E03151,62,69,0.8105,9.73,3,12.73,Bus,Bus
W_E03152,69,62,0.8105,9.73,3,12.73,Bus,Bus
W_E03153,62,74,0.9869,11.84,3,14.84,Bus,Bus
W_E03154,74,62,0.9869,11.84,3,14.84,Bus,Bus
W_E03155,62,76,0.233,2.8,3,5.8,Bus,Bus
W_E03156,76,62,0.233,2.8,3,5.8,Bus,Bus
W_E03157,62,77,0.221,2.65,3,5.65,Bus,Bus
W_E03158,77,62,0.221,2.65,3,5.65,Bus,Bus
W_E03159,62,78,0.6121,7.35,3,10.35,Bus,Bus
W_E03160,78,62,0.6121,7.35,3,10.35,Bus,Bus
W_E03161,62,981,0.7342,8.81,3,11.81,Bus,Bus
W_E03162,981,62,0.7342,8.81,3,11.81,Bus,Bus
W_E03163,62,982,0.7755,9.31,3,12.31,Bus,Bus
W_E03164,982,62,0.7755,9.31,3,12.31,Bus,Bus
W_E03165,62,983,0.8132,9.76,3,12.76,Bus,Bus
W_E03166,983,62,0.8132,9.76,3,12.76,Bus,Bus
W_E03167,62,988,0.3683,4.42,3,7.42,Bus,Bus
W_E03168,988,62,0.3683,4.42,3,7.42,Bus,Bus
W_E03169,62,989,0.9285,11.14,3,14.14,Bus,Bus
W_E03170,989,62,0.9285,11.14,3,14.14,Bus,Bus
W_E03171,62,990,0.907,10.88,3,13.88,Bus,Bus
W_E03172,990,62,0.907,10.88,3,13.88,Bus,Bus
W_E03173,62,993,0.4214,5.06,3,8.06,Bus,Bus
W_E03174,993,62,0.4214,5.06,3,8.06,Bus,Bus
W_E03175,62,994,0.4536,5.44,3,8.44,Bus,Bus
W_E03176,994,62,0.4536,5.44,3,8.44,Bus,Bus
W_E03177,62,995,0.5823,6.99,3,9.99,Bus,Bus
W_E03178,995,62,0.5823,6.99,3,9.99,Bus,Bus
W_E03179,62,996,0.5612,6.73,3,9.73,Bus,Bus
W_E03180,996,62,0.5612,6.73,3,9.73,Bus,Bus
W_E03181,62,997,0.5491,6.59,3,9.59,Bus,Bus
W_E03182,997,62,0.5491,6.59,3,9.59,Bus,Bus
W_E03183,62,998,0.5379,6.45,3,9.45,Bus,Bus
W_E03184,998,62,0.5379,6.45,3,9.45,Bus,Bus
W_E03185,62,999,0.5164,6.2,3,9.2,Bus,Bus
W_E03186,999,62,0.5164,6.2,3,9.2,Bus,Bus
W_E03187,62,1000,0.7665,9.2,3,12.2,Bus,Bus
W_E03188,1000,62,0.7665,9.2,3,12.2,Bus,Bus
W_E03189,62,TRN_AGHA,0.3605,4.33,3,7.33,Bus,Train
W_E03190,TRN_AGHA,62,0.3605,4.33,3,7.33,Train,Bus
W_E03191,63,64,0.3211,3.85,3,6.85,Bus,Bus
W_E03192,64,63,0.3211,3.85,3,6.85,Bus,Bus
W_E03193,63,65,0.7219,8.66,3,11.66,Bus,Bus
W_E03194,65,63,0.7219,8.66,3,11.66,Bus,Bus
W_E03195,63,66,0.7225,8.67,3,11.67,Bus,Bus
W_E03196,66,63,0.7225,8.67,3,11.67,Bus,Bus
W_E03197,63,69,0.6242,7.49,3,10.49,Bus,Bus
W_E03198,69,63,0.6242,7.49,3,10.49,Bus,Bus
W_E03199,63,70,0.8471,10.17,3,13.17,Bus,Bus
W_E03200,70,63,0.8471,10.17,3,13.17,Bus,Bus
W_E03201,63,71,0.8749,10.5,3,13.5,Bus,Bus
W_E03202,71,63,0.8749,10.5,3,13.5,Bus,Bus
W_E03203,63,74,0.6922,8.31,3,11.31,Bus,Bus
W_E03204,74,63,0.6922,8.31,3,11.31,Bus,Bus
W_E03205,63,75,0.703,8.44,3,11.44,Bus,Bus
W_E03206,75,63,0.703,8.44,3,11.44,Bus,Bus
W_E03207,63,76,0.431,5.17,3,8.17,Bus,Bus
W_E03208,76,63,0.431,5.17,3,8.17,Bus,Bus
W_E03209,63,77,0.3474,4.17,3,7.17,Bus,Bus
W_E03210,77,63,0.3474,4.17,3,7.17,Bus,Bus
W_E03211,63,78,0.295,3.54,3,6.54,Bus,Bus
W_E03212,78,63,0.295,3.54,3,6.54,Bus,Bus
W_E03213,63,988,0.4224,5.07,3,8.07,Bus,Bus
W_E03214,988,63,0.4224,5.07,3,8.07,Bus,Bus
W_E03215,63,993,0.162,1.94,3,4.94,Bus,Bus
W_E03216,993,63,0.162,1.94,3,4.94,Bus,Bus
W_E03217,63,994,0.1714,2.06,3,5.06,Bus,Bus
W_E03218,994,63,0.1714,2.06,3,5.06,Bus,Bus
W_E03219,63,995,0.8972,10.77,3,13.77,Bus,Bus
W_E03220,995,63,0.8972,10.77,3,13.77,Bus,Bus
W_E03221,63,996,0.8785,10.54,3,13.54,Bus,Bus
W_E03222,996,63,0.8785,10.54,3,13.54,Bus,Bus
W_E03223,63,997,0.8711,10.45,3,13.45,Bus,Bus
W_E03224,997,63,0.8711,10.45,3,13.45,Bus,Bus
W_E03225,63,998,0.8606,10.33,3,13.33,Bus,Bus
W_E03226,998,63,0.8606,10.33,3,13.33,Bus,Bus
W_E03227,63,999,0.8323,9.99,3,12.99,Bus,Bus
W_E03228,999,63,0.8323,9.99,3,12.99,Bus,Bus
W_E03229,63,1000,0.9188,11.03,3,14.03,Bus,Bus
W_E03230,1000,63,0.9188,11.03,3,14.03,Bus,Bus
W_E03231,63,TRN_AGHA,0.134,1.61,3,4.61,Bus,Train
W_E03232,TRN_AGHA,63,0.134,1.61,3,4.61,Train,Bus
W_E03233,64,65,0.7402,8.88,3,11.88,Bus,Bus
W_E03234,65,64,0.7402,8.88,3,11.88,Bus,Bus
W_E03235,64,66,0.7429,8.92,3,11.92,Bus,Bus
W_E03236,66,64,0.7429,8.92,3,11.92,Bus,Bus
W_E03237,64,69,0.8115,9.74,3,12.74,Bus,Bus
W_E03238,69,64,0.8115,9.74,3,12.74,Bus,Bus
W_E03239,64,74,0.9858,11.83,3,14.83,Bus,Bus
W_E03240,74,64,0.9858,11.83,3,14.83,Bus,Bus
W_E03241,64,75,0.9996,12.0,3,15.0,Bus,Bus
W_E03242,75,64,0.9996,12.0,3,15.0,Bus,Bus
W_E03243,64,76,0.2294,2.75,3,5.75,Bus,Bus
W_E03244,76,64,0.2294,2.75,3,5.75,Bus,Bus
W_E03245,64,77,0.2163,2.6,3,5.6,Bus,Bus
W_E03246,77,64,0.2163,2.6,3,5.6,Bus,Bus
W_E03247,64,78,0.61,7.32,3,10.32,Bus,Bus
W_E03248,78,64,0.61,7.32,3,10.32,Bus,Bus
W_E03249,64,981,0.739,8.87,3,11.87,Bus,Bus
W_E03250,981,64,0.739,8.87,3,11.87,Bus,Bus
W_E03251,64,982,0.7805,9.37,3,12.37,Bus,Bus
W_E03252,982,64,0.7805,9.37,3,12.37,Bus,Bus
W_E03253,64,983,0.8182,9.82,3,12.82,Bus,Bus
W_E03254,983,64,0.8182,9.82,3,12.82,Bus,Bus
W_E03255,64,988,0.3716,4.46,3,7.46,Bus,Bus
W_E03256,988,64,0.3716,4.46,3,7.46,Bus,Bus
W_E03257,64,989,0.9335,11.2,3,14.2,Bus,Bus
W_E03258,989,64,0.9335,11.2,3,14.2,Bus,Bus
W_E03259,64,990,0.912,10.94,3,13.94,Bus,Bus
W_E03260,990,64,0.912,10.94,3,13.94,Bus,Bus
W_E03261,64,993,0.4203,5.04,3,8.04,Bus,Bus
W_E03262,993,64,0.4203,5.04,3,8.04,Bus,Bus
W_E03263,64,994,0.4521,5.43,3,8.43,Bus,Bus
W_E03264,994,64,0.4521,5.43,3,8.43,Bus,Bus
W_E03265,64,995,0.5838,7.01,3,10.01,Bus,Bus
W_E03266,995,64,0.5838,7.01,3,10.01,Bus,Bus
W_E03267,64,996,0.5628,6.75,3,9.75,Bus,Bus
W_E03268,996,64,0.5628,6.75,3,9.75,Bus,Bus
W_E03269,64,997,0.5513,6.62,3,9.62,Bus,Bus
W_E03270,997,64,0.5513,6.62,3,9.62,Bus,Bus
W_E03271,64,998,0.5402,6.48,3,9.48,Bus,Bus
W_E03272,998,64,0.5402,6.48,3,9.48,Bus,Bus
W_E03273,64,999,0.5179,6.21,3,9.21,Bus,Bus
W_E03274,999,64,0.5179,6.21,3,9.21,Bus,Bus
W_E03275,64,1000,0.7714,9.26,3,12.26,Bus,Bus
W_E03276,1000,64,0.7714,9.26,3,12.26,Bus,Bus
W_E03277,64,TRN_AGHA,0.3564,4.28,3,7.28,Bus,Train
W_E03278,TRN_AGHA,64,0.3564,4.28,3,7.28,Train,Bus
W_E03279,65,69,0.4038,4.85,3,7.85,Bus,Bus
W_E03280,69,65,0.4038,4.85,3,7.85,Bus,Bus
W_E03281,65,74,0.8187,9.82,3,12.82,Bus,Bus
W_E03282,74,65,0.8187,9.82,3,12.82,Bus,Bus
W_E03283,65,75,0.8418,10.1,3,13.1,Bus,Bus
W_E03284,75,65,0.8418,10.1,3,13.1,Bus,Bus
W_E03285,65,76,0.9691,11.63,3,14.63,Bus,Bus
W_E03286,76,65,0.9691,11.63,3,14.63,Bus,Bus
W_E03287,65,77,0.9368,11.24,3,14.24,Bus,Bus
W_E03288,77,65,0.9368,11.24,3,14.24,Bus,Bus
W_E03289,65,78,0.7478,8.97,3,11.97,Bus,Bus
W_E03290,78,65,0.7478,8.97,3,11.97,Bus,Bus
W_E03291,65,981,0.8013,9.62,3,12.62,Bus,Bus
W_E03292,981,65,0.8013,9.62,3,12.62,Bus,Bus
W_E03293,65,982,0.7178,8.61,3,11.61,Bus,Bus
