from_stop_id,to_stop_id,distance_km,time_min,co2_g,transport_type
473,461,0.0286,0.09,2.97,bus
461,470,0.01,0.03,1.04,bus
470,462,0.0529,0.16,5.5,bus
462,460,0.0656,0.2,6.82,bus
460,471,0.3482,1.04,36.21,bus
471,456,0.0352,0.11,3.66,bus
49,52,0.1032,0.31,10.73,bus
52,53,0.01,0.03,1.04,bus
53,48,0.2468,0.74,25.67,bus
48,78,0.1064,0.32,11.07,bus
78,74,0.9321,2.8,96.94,bus
74,75,0.0094,0.03,0.98,bus
75,39,0.097,0.29,10.09,bus
39,40,0.01,0.03,1.04,bus
40,58,1.0775,3.23,112.06,bus
58,57,0.0791,0.24,8.23,bus
57,1181,0.3058,0.92,31.8,bus
1181,1182,0.0434,0.13,4.51,bus
1182,1172,0.2279,0.68,23.7,bus
1172,1173,0.0549,0.16,5.71,bus
1173,1169,0.3704,1.11,38.52,bus
1169,1170,0.01,0.03,1.04,bus
1170,1167,0.1274,0.38,13.25,bus
1167,1168,0.01,0.03,1.04,bus
1168,1179,0.01,0.03,1.04,bus
1179,1180,0.0146,0.04,1.52,bus
1180,469,0.1186,0.36,12.33,bus
469,467,0.0195,0.06,2.03,bus
467,468,0.01,0.03,1.04,bus
468,1171,0.3119,0.94,32.44,bus
1171,1175,0.01,0.03,1.04,bus
1175,1176,0.01,0.03,1.04,bus
1171,1175,0.01,0.03,1.04,bus
1175,1176,0.01,0.03,1.04,bus
1176,467,0.3196,0.96,33.24,bus
467,468,0.0119,0.04,1.24,bus
468,469,0.0155,0.05,1.61,bus
469,1180,0.128,0.38,13.31,bus
1180,1167,0.0167,0.05,1.74,bus
1167,1168,0.01,0.03,1.04,bus
1168,1179,0.01,0.03,1.04,bus
1179,1169,0.1503,0.45,15.63,bus
1169,1170,0.01,0.03,1.04,bus
1170,1173,0.3197,0.96,33.25,bus
1173,1172,0.1175,0.35,12.22,bus
1172,1182,0.196,0.59,20.38,bus
1182,1181,0.0275,0.08,2.86,bus
1181,57,0.3305,0.99,34.37,bus
57,58,0.0796,0.24,8.28,bus
58,39,1.0673,3.2,111.0,bus
39,40,0.01,0.03,1.04,bus
40,74,0.1184,0.36,12.31,bus
74,75,0.01,0.03,1.04,bus
75,78,1.0807,3.24,112.39,bus
78,993,0.0727,0.22,7.56,bus
993,994,0.01,0.03,1.04,bus
994,48,0.2386,0.72,24.81,bus
48,49,0.01,0.03,1.04,bus
573,577,0.01,0.03,1.04,bus
577,578,0.01,0.03,1.04,bus
578,575,0.0044,0.01,0.46,bus
575,576,0.01,0.03,1.04,bus
576,584,0.485,1.46,50.44,bus
584,585,0.0564,0.17,5.87,bus
585,588,0.5168,1.55,53.75,bus
588,579,0.0949,0.28,9.87,bus
579,580,0.038,0.11,3.95,bus
580,33,1.0593,3.18,110.17,bus
33,28,0.8097,2.43,84.21,bus
28,15,0.5101,1.53,53.05,bus
15,31,0.3963,1.19,41.22,bus
31,32,0.0451,0.14,4.69,bus
32,1178,0.7342,2.2,76.36,bus
1178,1177,0.1123,0.34,11.68,bus
1177,25,0.2319,0.7,24.12,bus
25,26,0.0898,0.27,9.34,bus
26,57,0.3128,0.94,32.53,bus
57,58,0.1429,0.43,14.86,bus
58,39,1.0267,3.08,106.78,bus
39,40,0.01,0.03,1.04,bus
40,74,0.1184,0.36,12.31,bus
74,75,0.01,0.03,1.04,bus
75,78,1.0807,3.24,112.39,bus
78,993,0.0727,0.22,7.56,bus
993,994,0.01,0.03,1.04,bus
994,48,0.2386,0.72,24.81,bus
48,49,0.01,0.03,1.04,bus
49,52,0.1032,0.31,10.73,bus
52,53,0.01,0.03,1.04,bus
53,48,0.2468,0.74,25.67,bus
48,78,0.1064,0.32,11.07,bus
78,74,0.9321,2.8,96.94,bus
74,75,0.0094,0.03,0.98,bus
75,39,0.097,0.29,10.09,bus
39,40,0.01,0.03,1.04,bus
40,58,1.0298,3.09,107.1,bus
58,57,0.1978,0.59,20.57,bus
57,26,0.296,0.89,30.78,bus
26,25,0.1085,0.33,11.28,bus
25,1177,0.3435,1.03,35.72,bus
1177,1178,0.01,0.03,1.04,bus
1178,31,0.7743,2.32,80.53,bus
31,32,0.01,0.03,1.04,bus
32,15,0.4487,1.35,46.66,bus
15,21,0.4691,1.41,48.79,bus
21,19,0.4695,1.41,48.83,bus
19,20,0.01,0.03,1.04,bus
20,34,0.3423,1.03,35.6,bus
34,35,0.01,0.03,1.04,bus
35,24,0.5143,1.54,53.49,bus
24,582,0.0807,0.24,8.39,bus
582,587,0.6413,1.92,66.7,bus
587,585,0.3782,1.13,39.33,bus
585,584,0.0577,0.17,6.0,bus
584,575,0.5312,1.59,55.24,bus
575,576,0.0654,0.2,6.8,bus
576,573,0.1587,0.48,16.5,bus
573,577,0.01,0.03,1.04,bus
577,578,0.01,0.03,1.04,bus
573,577,0.01,0.03,1.04,bus
577,578,0.01,0.03,1.04,bus
578,575,0.0044,0.01,0.46,bus
575,576,0.01,0.03,1.04,bus
576,584,0.485,1.46,50.44,bus
584,585,0.0564,0.17,5.87,bus
585,588,0.5168,1.55,53.75,bus
588,579,0.0949,0.28,9.87,bus
579,580,0.038,0.11,3.95,bus
580,33,1.0593,3.18,110.17,bus
33,28,0.8097,2.43,84.21,bus
28,15,0.5101,1.53,53.05,bus
15,31,0.3963,1.19,41.22,bus
31,32,0.0451,0.14,4.69,bus
32,1178,0.7342,2.2,76.36,bus
1178,1177,0.1123,0.34,11.68,bus
1177,25,0.2319,0.7,24.12,bus
25,26,0.0898,0.27,9.34,bus
26,57,0.3128,0.94,32.53,bus
57,58,0.1429,0.43,14.86,bus
58,1182,0.5119,1.54,53.24,bus
1182,281,0.751,2.25,78.1,bus
281,282,0.0434,0.13,4.51,bus
282,278,0.3097,0.93,32.21,bus
278,277,0.0172,0.05,1.79,bus
277,279,0.2443,0.73,25.41,bus
279,280,0.1086,0.33,11.29,bus
280,286,0.2937,0.88,30.54,bus
286,287,0.5134,1.54,53.39,bus
287,473,0.0404,0.12,4.2,bus
473,465,0.1356,0.41,14.1,bus
465,466,0.0575,0.17,5.98,bus
466,461,0.0762,0.23,7.92,bus
461,462,0.01,0.03,1.04,bus
462,276,0.627,1.88,65.21,bus
276,283,0.01,0.03,1.04,bus
283,284,0.01,0.03,1.04,bus
284,285,0.01,0.03,1.04,bus
283,284,0.01,0.03,1.04,bus
284,276,0.2434,0.73,25.31,bus
276,285,0.1001,0.3,10.41,bus
285,461,0.6561,1.97,68.23,bus
461,462,0.01,0.03,1.04,bus
462,470,0.01,0.03,1.04,bus
470,466,0.0866,0.26,9.01,bus
466,465,0.0653,0.2,6.79,bus
465,473,0.1743,0.52,18.13,bus
473,287,0.0203,0.06,2.11,bus
287,286,0.5175,1.55,53.82,bus
286,280,0.3352,1.01,34.86,bus
280,279,0.0622,0.19,6.47,bus
279,277,0.2285,0.69,23.76,bus
277,278,0.0217,0.07,2.26,bus
278,282,0.3092,0.93,32.16,bus
282,281,0.038,0.11,3.95,bus
281,1182,0.758,2.27,78.83,bus
1182,58,0.3897,1.17,40.53,bus
58,57,0.1978,0.59,20.57,bus
57,26,0.296,0.89,30.78,bus
26,25,0.1085,0.33,11.28,bus
25,1177,0.3435,1.03,35.72,bus
1177,1178,0.01,0.03,1.04,bus
1178,31,0.7743,2.32,80.53,bus
31,32,0.01,0.03,1.04,bus
32,15,0.4487,1.35,46.66,bus
15,21,0.4691,1.41,48.79,bus
21,19,0.4695,1.41,48.83,bus
19,20,0.01,0.03,1.04,bus
20,34,0.3423,1.03,35.6,bus
34,35,0.01,0.03,1.04,bus
35,24,0.5143,1.54,53.49,bus
24,582,0.0807,0.24,8.39,bus
582,587,0.6413,1.92,66.7,bus
587,585,0.3782,1.13,39.33,bus
585,584,0.0577,0.17,6.0,bus
584,575,0.5312,1.59,55.24,bus
575,576,0.0654,0.2,6.8,bus
576,573,0.1587,0.48,16.5,bus
573,577,0.01,0.03,1.04,bus
577,578,0.01,0.03,1.04,bus
640,641,0.01,0.03,1.04,bus
641,642,0.01,0.03,1.04,bus
642,643,0.1664,0.5,17.31,bus
643,847,1.1848,3.55,123.22,bus
847,846,0.0363,0.11,3.78,bus
846,863,0.0656,0.2,6.82,bus
863,848,0.5971,1.79,62.1,bus
848,849,0.159,0.48,16.54,bus
849,1038,1.7521,5.26,182.22,bus
1038,1039,0.0307,0.09,3.19,bus
1039,1036,1.0623,3.19,110.48,bus
1036,1037,0.01,0.03,1.04,bus
1037,1035,0.5564,1.67,57.87,bus
1035,1040,0.01,0.03,1.04,bus
1040,1057,0.7907,2.37,82.23,bus
1057,1056,0.0461,0.14,4.79,bus
1056,1055,0.0428,0.13,4.45,bus
1055,1046,0.2053,0.62,21.35,bus
1046,1045,0.1084,0.33,11.27,bus
1045,1049,0.5118,1.54,53.23,bus
1049,1053,0.01,0.03,1.04,bus
1053,1032,0.3829,1.15,39.82,bus
1032,1033,0.099,0.3,10.3,bus
1033,1048,1.5507,4.65,161.27,bus
1048,1047,0.1173,0.35,12.2,bus
1047,861,0.5262,1.58,54.72,bus
861,860,0.0594,0.18,6.18,bus
860,853,0.6134,1.84,63.79,bus
853,852,0.0173,0.05,1.8,bus
852,414,0.8765,2.63,91.16,bus
414,413,0.0654,0.2,6.8,bus
413,421,0.2279,0.68,23.7,bus
421,422,0.01,0.03,1.04,bus
422,8,0.3566,1.07,37.09,bus
8,412,0.003,0.01,0.31,bus
412,431,0.6134,1.84,63.79,bus
431,432,0.01,0.03,1.04,bus
432,429,1.2048,3.61,125.3,bus
429,430,0.0967,0.29,10.06,bus
430,441,0.2515,0.75,26.16,bus
441,438,0.034,0.1,3.54,bus
438,439,0.01,0.03,1.04,bus
439,440,0.01,0.03,1.04,bus
440,415,1.0939,3.28,113.77,bus
415,416,0.01,0.03,1.04,bus
416,437,0.4194,1.26,43.62,bus
437,436,0.0137,0.04,1.42,bus
436,437,0.01,0.03,1.04,bus
437,415,0.4166,1.25,43.33,bus
415,416,0.01,0.03,1.04,bus
416,440,1.0901,3.27,113.37,bus
440,439,0.0099,0.03,1.03,bus
439,438,0.043,0.13,4.47,bus
438,441,0.0229,0.07,2.38,bus
441,430,0.2756,0.83,28.66,bus
430,429,0.1136,0.34,11.81,bus
429,432,1.0684,3.21,111.11,bus
432,431,0.0498,0.15,5.18,bus
431,412,0.5755,1.73,59.85,bus
412,8,0.0139,0.04,1.45,bus
8,421,0.3162,0.95,32.88,bus
421,422,0.0549,0.16,5.71,bus
422,413,0.1858,0.56,19.32,bus
413,414,0.151,0.45,15.7,bus
414,852,0.7992,2.4,83.12,bus
852,853,0.078,0.23,8.11,bus
853,860,0.6028,1.81,62.69,bus
860,861,0.0403,0.12,4.19,bus
861,1047,0.5156,1.55,53.62,bus
1047,1048,0.0877,0.26,9.12,bus
1048,1033,0.1468,0.44,15.27,bus
1033,1032,0.1634,0.49,16.99,bus
1032,1049,0.2698,0.81,28.06,bus
1049,1053,0.0657,0.2,6.83,bus
1053,1045,0.4298,1.29,44.7,bus
1045,1046,0.1822,0.55,18.95,bus
1046,1055,0.1852,0.56,19.26,bus
1055,1056,0.01,0.03,1.04,bus
1056,1057,0.0466,0.14,4.85,bus
1057,1040,0.8106,2.43,84.3,bus
1040,1035,0.1131,0.34,11.76,bus
1035,1036,0.5412,1.62,56.28,bus
1036,1037,0.01,0.03,1.04,bus
1037,1039,1.0102,3.03,105.06,bus
1039,1038,0.0493,0.15,5.13,bus
1038,849,1.738,5.21,180.75,bus
849,848,0.1882,0.56,19.57,bus
848,846,0.6486,1.95,67.45,bus
846,863,0.01,0.03,1.04,bus
863,847,0.0555,0.17,5.77,bus
847,642,1.1738,3.52,122.08,bus
642,643,0.01,0.03,1.04,bus
49,52,0.1032,0.31,10.73,bus
52,53,0.01,0.03,1.04,bus
53,48,0.2468,0.74,25.67,bus
48,78,0.1064,0.32,11.07,bus
78,74,0.9321,2.8,96.94,bus
74,75,0.0094,0.03,0.98,bus
75,39,0.097,0.29,10.09,bus
39,40,0.01,0.03,1.04,bus
40,58,1.0298,3.09,107.1,bus
58,57,0.1978,0.59,20.57,bus
57,26,0.296,0.89,30.78,bus
26,25,0.1085,0.33,11.28,bus
25,1177,0.3435,1.03,35.72,bus
1177,1178,0.01,0.03,1.04,bus
1178,31,0.7743,2.32,80.53,bus
31,32,0.01,0.03,1.04,bus
32,15,0.4487,1.35,46.66,bus
15,21,0.4691,1.41,48.79,bus
21,19,0.4695,1.41,48.83,bus
19,20,0.01,0.03,1.04,bus
20,34,0.3423,1.03,35.6,bus
34,35,0.01,0.03,1.04,bus
35,24,0.5143,1.54,53.49,bus
24,582,0.0807,0.24,8.39,bus
582,587,0.6413,1.92,66.7,bus
587,585,0.3782,1.13,39.33,bus
585,584,0.0577,0.17,6.0,bus
584,577,0.4285,1.29,44.56,bus
577,578,0.01,0.03,1.04,bus
578,576,0.01,0.03,1.04,bus
576,573,0.0845,0.25,8.79,bus
573,575,0.01,0.03,1.04,bus
575,842,1.3526,4.06,140.67,bus
842,843,0.01,0.03,1.04,bus
843,850,0.3281,0.98,34.12,bus
850,851,0.01,0.03,1.04,bus
851,855,0.4607,1.38,47.91,bus
855,854,0.0591,0.18,6.15,bus
854,238,1.7836,5.35,185.49,bus
238,231,0.7421,2.23,77.18,bus
231,232,0.8678,2.6,90.25,bus
232,435,0.2206,0.66,22.94,bus
435,424,0.408,1.22,42.43,bus
424,443,0.01,0.03,1.04,bus
443,439,0.4301,1.29,44.73,bus
439,440,0.01,0.03,1.04,bus
440,438,0.0719,0.22,7.48,bus
438,441,0.0172,0.05,1.79,bus
441,430,0.2756,0.83,28.66,bus
430,429,0.1136,0.34,11.81,bus
429,432,1.0684,3.21,111.11,bus
432,431,0.0498,0.15,5.18,bus
431,8,0.5686,1.71,59.13,bus
8,412,0.01,0.03,1.04,bus
8,412,0.0095,0.03,0.99,bus
412,431,0.6134,1.84,63.79,bus
431,432,0.01,0.03,1.04,bus
432,429,1.2048,3.61,125.3,bus
429,430,0.0967,0.29,10.06,bus
430,441,0.2515,0.75,26.16,bus
441,438,0.034,0.1,3.54,bus
438,439,0.2103,0.63,21.87,bus
439,440,0.01,0.03,1.04,bus
440,424,0.4052,1.22,42.14,bus
424,443,0.01,0.03,1.04,bus
443,435,0.4074,1.22,42.37,bus
435,232,0.3622,1.09,37.67,bus
232,231,0.8756,2.63,91.06,bus
231,238,0.7316,2.19,76.09,bus
238,854,1.8523,5.56,192.64,bus
854,855,0.0554,0.17,5.76,bus
855,850,0.4619,1.39,48.04,bus
850,851,0.01,0.03,1.04,bus
851,842,0.2556,0.77,26.58,bus
842,843,0.01,0.03,1.04,bus
843,575,1.3984,4.2,145.43,bus
575,573,0.0536,0.16,5.57,bus
573,576,0.0425,0.13,4.42,bus
576,577,0.016,0.05,1.66,bus
577,578,0.01,0.03,1.04,bus
578,584,0.4742,1.42,49.32,bus
584,585,0.0564,0.17,5.87,bus
585,588,0.5168,1.55,53.75,bus
588,579,0.0949,0.28,9.87,bus
579,580,0.038,0.11,3.95,bus
580,33,1.0593,3.18,110.17,bus
33,28,0.8097,2.43,84.21,bus
28,15,0.5101,1.53,53.05,bus
15,31,0.3963,1.19,41.22,bus
31,32,0.0451,0.14,4.69,bus
32,1178,0.7342,2.2,76.36,bus
1178,1177,0.1123,0.34,11.68,bus
1177,25,0.2319,0.7,24.12,bus
25,26,0.0898,0.27,9.34,bus
26,57,0.3128,0.94,32.53,bus
57,58,0.1429,0.43,14.86,bus
58,39,1.0267,3.08,106.78,bus
39,40,0.01,0.03,1.04,bus
40,74,0.1184,0.36,12.31,bus
74,75,0.01,0.03,1.04,bus
75,78,1.0807,3.24,112.39,bus
78,993,0.0727,0.22,7.56,bus
993,994,0.01,0.03,1.04,bus
994,48,0.2386,0.72,24.81,bus
48,49,0.01,0.03,1.04,bus
283,284,0.01,0.03,1.04,bus
284,276,0.2487,0.75,25.86,bus
276,285,0.0949,0.28,9.87,bus
285,461,0.9235,2.77,96.04,bus
461,462,0.01,0.03,1.04,bus
462,470,0.01,0.03,1.04,bus
470,460,0.1722,0.52,17.91,bus
460,456,0.2787,0.84,28.98,bus
456,471,0.0192,0.06,2.0,bus
471,472,0.0899,0.27,9.35,bus
472,464,0.9217,2.77,95.86,bus
464,463,0.0436,0.13,4.53,bus
463,457,0.4394,1.32,45.7,bus
457,458,0.01,0.03,1.04,bus
458,467,0.3073,0.92,31.96,bus
467,468,0.034,0.1,3.54,bus
468,469,0.0601,0.18,6.25,bus
469,1167,0.3729,1.12,38.78,bus
1167,1168,0.01,0.03,1.04,bus
1168,1179,0.01,0.03,1.04,bus
1179,1180,0.01,0.03,1.04,bus
1180,1169,0.0607,0.18,6.31,bus
1169,1170,0.01,0.03,1.04,bus
1170,27,0.7879,2.36,81.94,bus
27,1174,0.0501,0.15,5.21,bus
1174,30,0.431,1.29,44.82,bus
30,29,0.0841,0.25,8.75,bus
29,648,0.7631,2.29,79.36,bus
648,649,0.01,0.03,1.04,bus
649,16,0.364,1.09,37.86,bus
16,18,0.01,0.03,1.04,bus
18,17,0.2462,0.74,25.6,bus
17,583,0.9574,2.87,99.57,bus
583,22,0.2147,0.64,22.33,bus
22,23,0.01,0.03,1.04,bus
23,640,0.1831,0.55,19.04,bus
640,641,0.01,0.03,1.04,bus
641,642,0.01,0.03,1.04,bus
640,642,0.01,0.03,1.04,bus
642,641,0.0391,0.12,4.07,bus
641,23,0.1491,0.45,15.51,bus
23,22,0.5052,1.52,52.54,bus
22,583,0.1768,0.53,18.39,bus
583,17,1.0118,3.04,105.23,bus
17,16,0.232,0.7,24.13,bus
16,18,0.01,0.03,1.04,bus
18,648,0.3486,1.05,36.25,bus
648,649,0.01,0.03,1.04,bus
649,29,0.807,2.42,83.93,bus
29,30,0.0401,0.12,4.17,bus
30,1174,0.4382,1.31,45.57,bus
1174,27,0.0702,0.21,7.3,bus
27,1169,0.7929,2.38,82.46,bus
1169,1170,0.01,0.03,1.04,bus
1170,1167,0.0394,0.12,4.1,bus
1167,1168,0.01,0.03,1.04,bus
1168,1179,0.01,0.03,1.04,bus
1179,1180,0.01,0.03,1.04,bus
1180,469,0.3675,1.1,38.22,bus
469,468,0.0471,0.14,4.9,bus
468,467,0.0849,0.25,8.83,bus
467,457,0.3372,1.01,35.07,bus
457,458,0.01,0.03,1.04,bus
458,463,0.3708,1.11,38.56,bus
463,464,0.1065,0.32,11.08,bus
464,472,0.2647,0.79,27.53,bus
472,471,0.0846,0.25,8.8,bus
471,456,0.0114,0.03,1.19,bus
456,460,0.2787,0.84,28.98,bus
460,461,0.1717,0.52,17.86,bus
461,462,0.01,0.03,1.04,bus
462,470,0.01,0.03,1.04,bus
470,466,0.1426,0.43,14.83,bus
466,276,0.6657,2.0,69.23,bus
276,283,0.01,0.03,1.04,bus
283,284,0.01,0.03,1.04,bus
284,285,0.01,0.03,1.04,bus
640,641,0.01,0.03,1.04,bus
641,642,0.01,0.03,1.04,bus
642,643,0.1664,0.5,17.31,bus
643,638,1.3446,4.03,139.84,bus
638,639,0.0642,0.19,6.68,bus
639,591,0.5019,1.51,52.2,bus
591,592,0.01,0.03,1.04,bus
592,599,0.7142,2.14,74.28,bus
599,600,0.01,0.03,1.04,bus
600,596,0.2152,0.65,22.38,bus
596,595,0.059,0.18,6.14,bus
595,598,0.3126,0.94,32.51,bus
598,597,0.0593,0.18,6.17,bus
597,593,0.8779,2.63,91.3,bus
593,594,0.01,0.03,1.04,bus
594,603,0.3495,1.05,36.35,bus
603,604,0.0994,0.3,10.34,bus
604,601,0.1148,0.34,11.94,bus
601,602,0.0274,0.08,2.85,bus
602,590,0.4408,1.32,45.84,bus
590,589,0.1687,0.51,17.54,bus
589,605,0.4569,1.37,47.52,bus
605,606,0.01,0.03,1.04,bus
606,605,0.0552,0.17,5.74,bus
605,589,0.4571,1.37,47.54,bus
589,590,0.1661,0.5,17.27,bus
590,602,0.4251,1.28,44.21,bus
602,601,0.0345,0.1,3.59,bus
601,604,0.1198,0.36,12.46,bus
604,603,0.0987,0.3,10.26,bus
603,593,0.3488,1.05,36.28,bus
593,594,0.01,0.03,1.04,bus
594,597,0.8478,2.54,88.17,bus
597,598,0.0746,0.22,7.76,bus
598,595,0.3087,0.93,32.1,bus
595,596,0.0814,0.24,8.47,bus
596,599,0.1998,0.6,20.78,bus
599,600,0.01,0.03,1.04,bus
600,591,0.7158,2.15,74.44,bus
591,592,0.01,0.03,1.04,bus
592,639,0.5053,1.52,52.55,bus
639,638,0.0549,0.16,5.71,bus
638,642,1.3955,4.19,145.13,bus
642,643,0.01,0.03,1.04,bus
609,610,0.01,0.03,1.04,bus
610,622,0.5022,1.51,52.23,bus
622,614,0.3547,1.06,36.89,bus
614,613,0.0262,0.08,2.72,bus
613,487,0.8615,2.58,89.6,bus
487,488,0.0438,0.13,4.56,bus
488,364,0.41,1.23,42.64,bus
364,363,0.2673,0.8,27.8,bus
363,365,0.1,0.3,10.4,bus
365,361,0.7049,2.11,73.31,bus
361,362,0.1089,0.33,11.33,bus
362,367,0.2977,0.89,30.96,bus
367,366,0.0739,0.22,7.69,bus
366,827,0.3706,1.11,38.54,bus
827,828,0.01,0.03,1.04,bus
828,810,0.6883,2.07,71.58,bus
810,811,0.0408,0.12,4.24,bus
811,829,0.277,0.83,28.81,bus
829,830,0.0289,0.09,3.01,bus
830,264,0.1742,0.52,18.12,bus
264,265,0.01,0.03,1.04,bus
265,833,0.3281,0.98,34.12,bus
833,831,0.0632,0.19,6.57,bus
831,252,0.2057,0.62,21.39,bus
252,832,0.4383,1.31,45.58,bus
832,567,0.1103,0.33,11.47,bus
567,569,0.9916,2.97,103.13,bus
569,570,0.526,1.58,54.7,bus
570,563,0.5452,1.64,56.7,bus
563,56,0.1178,0.35,12.25,bus
56,999,0.999,3.0,103.9,bus
999,996,0.016,0.05,1.66,bus
996,997,0.01,0.03,1.04,bus
997,998,0.01,0.03,1.04,bus
998,995,0.028,0.08,2.91,bus
995,991,0.4945,1.48,51.43,bus
991,992,0.01,0.03,1.04,bus
991,992,0.01,0.03,1.04,bus
992,56,0.7398,2.22,76.94,bus
56,563,0.0646,0.19,6.72,bus
563,569,0.9503,2.85,98.83,bus
569,564,0.9446,2.83,98.24,bus
564,252,0.2568,0.77,26.71,bus
252,831,0.1963,0.59,20.42,bus
831,833,0.1046,0.31,10.88,bus
833,264,0.2317,0.7,24.1,bus
264,265,0.01,0.03,1.04,bus
265,829,0.2536,0.76,26.37,bus
829,830,0.01,0.03,1.04,bus
830,811,0.2931,0.88,30.48,bus
811,810,0.0242,0.07,2.52,bus
810,827,0.6639,1.99,69.05,bus
827,828,0.01,0.03,1.04,bus
828,366,0.3711,1.11,38.59,bus
366,367,0.0887,0.27,9.22,bus
367,362,0.2277,0.68,23.68,bus
362,361,0.1533,0.46,15.94,bus
361,365,0.7465,2.24,77.64,bus
365,363,0.0318,0.1,3.31,bus
363,364,0.01,0.03,1.04,bus
364,488,0.3724,1.12,38.73,bus
488,487,0.0307,0.09,3.19,bus
487,613,0.8612,2.58,89.56,bus
613,614,0.0211,0.06,2.19,bus
614,622,0.3324,1.0,34.57,bus
622,609,0.544,1.63,56.58,bus
609,610,0.0693,0.21,7.21,bus
363,364,0.01,0.03,1.04,bus
364,365,0.0306,0.09,3.18,bus
365,270,1.3559,4.07,141.01,bus
270,271,0.0219,0.07,2.28,bus
271,272,0.0229,0.07,2.38,bus
272,242,0.3037,0.91,31.58,bus
242,243,0.01,0.03,1.04,bus
243,240,0.0843,0.25,8.77,bus
240,241,0.026,0.08,2.7,bus
241,263,0.1952,0.59,20.3,bus
263,486,0.4922,1.48,51.19,bus
486,485,0.1994,0.6,20.74,bus
485,621,0.635,1.91,66.04,bus
621,620,0.0059,0.02,0.61,bus
620,801,0.2814,0.84,29.27,bus
801,800,0.0361,0.11,3.75,bus
800,776,0.6612,1.98,68.76,bus
776,777,0.01,0.03,1.04,bus
777,779,0.3404,1.02,35.4,bus
779,778,0.0727,0.22,7.56,bus
778,789,0.5503,1.65,57.23,bus
789,788,0.0311,0.09,3.23,bus
788,786,0.0445,0.13,4.63,bus
786,787,0.01,0.03,1.04,bus
787,790,0.3071,0.92,31.94,bus
790,791,0.01,0.03,1.04,bus
791,781,0.5563,1.67,57.86,bus
781,783,0.01,0.03,1.04,bus
783,752,0.1779,0.53,18.5,bus
752,751,0.0694,0.21,7.22,bus
751,495,1.5535,4.66,161.56,bus
495,494,0.0273,0.08,2.84,bus
494,510,0.0147,0.04,1.53,bus
510,511,0.01,0.03,1.04,bus
511,493,0.2023,0.61,21.04,bus
493,516,0.1232,0.37,12.81,bus
516,489,0.4476,1.34,46.55,bus
489,490,0.01,0.03,1.04,bus
490,491,0.2031,0.61,21.12,bus
491,492,0.01,0.03,1.04,bus
491,492,0.01,0.03,1.04,bus
492,489,0.202,0.61,21.01,bus
489,490,0.01,0.03,1.04,bus
490,516,0.3736,1.12,38.85,bus
516,493,0.2307,0.69,23.99,bus
493,511,0.1464,0.44,15.23,bus
511,510,0.0259,0.08,2.69,bus
510,494,0.0409,0.12,4.25,bus
494,495,0.0538,0.16,5.6,bus
495,751,1.5281,4.58,158.92,bus
751,752,0.0543,0.16,5.65,bus
752,781,0.2672,0.8,27.79,bus
781,783,0.01,0.03,1.04,bus
783,790,0.4016,1.2,41.77,bus
790,791,0.0511,0.15,5.31,bus
791,786,0.3137,0.94,32.62,bus
786,787,0.01,0.03,1.04,bus
787,788,0.0639,0.19,6.65,bus
788,789,0.01,0.03,1.04,bus
789,778,0.5671,1.7,58.98,bus
778,779,0.0645,0.19,6.71,bus
779,776,0.3405,1.02,35.41,bus
776,777,0.0309,0.09,3.21,bus
777,800,0.672,2.02,69.89,bus
800,801,0.01,0.03,1.04,bus
801,620,0.2737,0.82,28.46,bus
620,621,0.01,0.03,1.04,bus
621,485,0.6227,1.87,64.76,bus
485,486,0.1999,0.6,20.79,bus
486,263,0.4944,1.48,51.42,bus
263,241,0.2103,0.63,21.87,bus
241,240,0.0236,0.07,2.45,bus
240,242,0.0275,0.08,2.86,bus
242,243,0.0533,0.16,5.54,bus
243,272,0.2587,0.78,26.9,bus
272,271,0.0129,0.04,1.34,bus
271,270,0.011,0.03,1.14,bus
270,365,1.3745,4.12,142.95,bus
365,363,0.0398,0.12,4.14,bus
363,364,0.0151,0.05,1.57,bus
215,216,0.01,0.03,1.04,bus
216,203,1.2143,3.64,126.29,bus
203,202,0.2576,0.77,26.79,bus
202,225,0.8523,2.56,88.64,bus
225,226,0.3439,1.03,35.77,bus
226,189,1.1405,3.42,118.61,bus
189,190,0.01,0.03,1.04,bus
190,127,0.6456,1.94,67.14,bus
127,128,0.01,0.03,1.04,bus
128,5,0.9654,2.9,100.4,bus
5,126,0.01,0.03,1.04,bus
126,131,1.0465,3.14,108.84,bus
131,132,0.01,0.03,1.04,bus
132,129,1.5884,4.77,165.19,bus
129,130,0.01,0.03,1.04,bus
130,452,0.8901,2.67,92.57,bus
452,453,0.01,0.03,1.04,bus
453,444,0.4411,1.32,45.87,bus
444,445,0.01,0.03,1.04,bus
445,449,0.6746,2.02,70.16,bus
449,451,0.01,0.03,1.04,bus
451,450,0.0661,0.2,6.87,bus
450,446,0.7629,2.29,79.34,bus
446,1165,0.5532,1.66,57.53,bus
1165,1166,0.01,0.03,1.04,bus
1166,1129,0.722,2.17,75.09,bus
1129,1130,0.086,0.26,8.94,bus
1130,1124,0.648,1.94,67.39,bus
1124,1125,0.01,0.03,1.04,bus
1125,1128,0.958,2.87,99.63,bus
1128,86,0.0748,0.22,7.78,bus
86,812,1.0019,3.01,104.2,bus
812,813,0.1539,0.46,16.01,bus
813,814,0.01,0.03,1.04,bus
814,815,0.01,0.03,1.04,bus
